path_no,x(m),y(m)
3406,-6.611164114889205,29.193936609121394
3407,-6.637096993692709,29.194208286264065
3408,-6.663009088616766,29.19449108475981
3409,-6.689036769638037,29.1947888219741
3410,-6.715074150231687,29.195087445618952
3411,-6.741001316942765,29.195362638976114
3412,-6.7669181427835765,29.195636598549026
3413,-6.792940936563971,29.19590919545988
3414,-6.818888495108631,29.196168725936104
3415,-6.844819618599259,29.19646718429575
3416,-6.870731345417209,29.196765098935025
3417,-6.896751357262249,29.19703549761354
3418,-6.9227828285201145,29.19726007129992
3419,-6.948698015898714,29.197423115981398
3420,-6.9746194350179,29.197573517041544
3421,-7.0006423678078376,29.197699160675434
3422,-7.0266988362006835,29.197788298085673
3423,-7.052611384107074,29.197856208612897
3424,-7.078544885496478,29.19791898660828
3425,-7.104577819046158,29.19799132789156
3426,-7.130620770934699,29.198063573950694
3427,-7.15653610850807,29.198110431911505
3428,-7.182481712615418,29.19815353527531
3429,-7.2085159856029914,29.19820519904899
3430,-7.233902338465837,29.19828896749302
3431,-7.258879903423374,29.19839822244071
3432,-7.2846340272071535,29.19849451430664
3433,-7.3106548933325834,29.198563694207923
3434,-7.336712401452068,29.19860364780161
3435,-7.362632042275796,29.198621667182913
3436,-7.388576686047785,29.19863878438816
3437,-7.414607685619062,29.198665255595646
3438,-7.440666711922557,29.198694189094844
3439,-7.466592164449627,29.198712687587793
3440,-7.492538343594873,29.19873529227816
3441,-7.518570417527003,29.198766824742766
3442,-7.544628375288735,29.198801041745973
3443,-7.570551943491546,29.198824826411652
3444,-7.59649926455455,29.19885291627594
3445,-7.622532408168928,29.19888962154853
3446,-7.648589540147866,29.198929650737163
3447,-7.674506013462098,29.198954284396198
3448,-7.700452391422588,29.198976487952486
3449,-7.7264864951001515,29.199006145342302
3450,-7.752542752628659,29.1990379310869
3451,-7.778458708732059,29.199054278241555
3452,-7.804406405366766,29.199067815075544
3453,-7.8304415595896675,29.199088677543752
3454,-7.856497548563632,29.199111099863817
3455,-7.882420080669793,29.19912370293342
3456,-7.908369805193169,29.199140399259196
3457,-7.934405931122239,29.199166041439213
3458,-7.96046046396181,29.199193153774864
3459,-7.98637374742746,29.199204728102597
3460,-8.01232247997278,29.199214162738404
3461,-8.038359570964138,29.199230581378988
3462,-8.064414631052676,29.199248068402785
3463,-8.090412856004637,29.1992694141997
3464,-8.116413967541883,29.19946662806625
3465,-8.14168068917264,29.199880813049585
3466,-8.166905064271353,29.200486118318466
3467,-8.192233740956667,29.20121917343675
3468,-8.217670892490194,29.2021281390375
3469,-8.24287132352991,29.203222738573448
3470,-8.268038490914902,29.204449221593283
3471,-8.29320766525395,29.205755325523448
3472,-8.316163405005522,29.207035537256722
3473,-8.332469401727874,29.20781016017714
3474,-8.341238844631109,29.2080930514322
3475,-8.342983746707128,29.208133532363362
3476,-8.342996492471476,29.208133127070038
3477,-8.343008467823662,29.20813268415691
3478,-8.343019876461101,29.208132192690343
3479,-8.343030885517688,29.208131672556505
3480,-8.343041658884454,29.20813116395297
3481,-8.343052301884077,29.20813067350009
3482,-8.343062883302343,29.208130203120334
3483,-8.343073445835866,29.208129754842716
3484,-8.344731310066885,29.20816805454615
3485,-8.352318583116082,29.208350395204057
3486,-8.3650165992556,29.208394959709917
3487,-8.383293268258143,29.20758103399011
3488,-8.405720769019336,29.205826729428093
3489,-8.429186677536073,29.20359371949502
3490,-8.454371992859175,29.200978497374734
3491,-8.478810109034706,29.1984700666386
3492,-8.503988119644106,29.196104092833718
3493,-8.529987317840098,29.19403756141835
3494,-8.555976540090603,29.19227909596396
3495,-8.581996913816562,29.190786157628207
3496,-8.608079269459184,29.18952835112109
3497,-8.634095664818044,29.188499326345934
3498,-8.659981096738498,29.18762658237812
3499,-8.68602146662245,29.186938560219417
3500,-8.712131448087089,29.186441895669745
3501,-8.738177849021529,29.186145411802148
3502,-8.764121051172953,29.18601808718701
3503,-8.790159814340418,29.186045881547766
3504,-8.816271601189454,29.186224313395176
3505,-8.842284567499114,29.186510465638925
3506,-8.868220345819305,29.186818581202385
3507,-8.894216649279723,29.187121967887144
3508,-8.920270394836296,29.18742275727319
3509,-8.946152923281941,29.187702791453365
3510,-8.972047550314993,29.187868102607514
3511,-8.99800783932797,29.187890031449236
3512,-9.024027214012232,29.187769926567892
3513,-9.04992296953105,29.187520938076055
3514,-9.075808763171832,29.187080002421556
3515,-9.101735404002854,29.186425514772132
3516,-9.126935551235514,29.185546051956756
3517,-9.152525658634799,29.18437571866585
3518,-9.17846156563164,29.18289633971689
3519,-9.203388411227406,29.18111375457549
3520,-9.228214510727373,29.178976310425167
3521,-9.252851598551462,29.176496582654117
3522,-9.277304316604512,29.173637741221306
3523,-9.30270378263656,29.17019900812891
3524,-9.328127320611408,29.166230947397867
3525,-9.353541421909762,29.161704565304937
3526,-9.379008417619952,29.15668783771539
3527,-9.404487370173447,29.15125643165638
3528,-9.429483212868051,29.145315520038036
3529,-9.454411909527373,29.138732094752953
3530,-9.479264921200116,29.131532403472665
3531,-9.503957549892384,29.123689507398574
3532,-9.528219086327171,29.115346400849425
3533,-9.552414953325401,29.10643127601403
3534,-9.576424913961722,29.09690524628323
3535,-9.600134975439932,29.086782484865846
3536,-9.623340120105507,29.076230066942475
3537,-9.646592859617837,29.065125467989994
3538,-9.669249126908598,29.053758899344285
3539,-9.691674443278917,29.041999611113525
3540,-9.713726969225393,29.030053883155023
3541,-9.735603505790674,29.017738701228254
3542,-9.756534723029796,29.00523323370523
3543,-9.771322532290549,28.995538891758187
3544,-9.778834642917529,28.99001739970801
3545,-9.781481675379698,28.987887376317616
3546,-9.781507250403509,28.987864093364585
3547,-9.78148544693023,28.987879321896383
3548,-9.781463855711023,28.987894350080648
3549,-9.781442323379625,28.987909320318582
3550,-9.781420780497635,28.98792427091571
3551,-9.78139921073327,28.987939222473702
3552,-9.7813776026523,28.98795418697331
3553,-9.78135595568163,28.987969171177788
3554,-9.782861716884309,28.98672666514139
3555,-9.790389818597134,28.980597320579182
3556,-9.80416835674924,28.96947396978292
3557,-9.820421315835482,28.956124939195263
3558,-9.83613806555833,28.94271668762607
3559,-9.854048617520355,28.926759608532937
3560,-9.872574322696572,28.908974964468754
3561,-9.89037654744103,28.890446820135093
3562,-9.90743788500308,28.871264591175088
3563,-9.923701475172487,28.851492306225257
3564,-9.93922955786823,28.831092977608577
3565,-9.954010575834278,28.810164709798308
3566,-9.968122159071278,28.788629563437127
3567,-9.98154963134396,28.76658041831074
3568,-9.994156206332184,28.7442756522518
3569,-10.006025387339568,28.721534215477096
3570,-10.017210307444484,28.69832436516989
3571,-10.027655110423304,28.674780527999815
3572,-10.037385287054859,28.650935204297827
3573,-10.046128163326934,28.627624305536465
3574,-10.054066825118374,28.604518475739862
3575,-10.061358081882265,28.581304934364866
3576,-10.068345180302394,28.557005231817723
3577,-10.074992868140608,28.53196295200114
3578,-10.081118629941564,28.50691890280463
3579,-10.086797898178844,28.48176805379435
3580,-10.09207704780297,28.45641249480532
3581,-10.096976568593263,28.430887936500348
3582,-10.101429851670156,28.405435578953472
3583,-10.10549589468058,28.379949265022834
3584,-10.109220784069159,28.354296479397377
3585,-10.112618681517079,28.32850666741569
3586,-10.115654120361876,28.3028573132138
3587,-10.118390609012643,28.277171827269434
3588,-10.120832314397619,28.251343213314133
3589,-10.123015003409202,28.225445727679567
3590,-10.124939372338956,28.199620247496394
3591,-10.126619492848974,28.17381665349878
3592,-10.12806523388393,28.14789939255048
3593,-10.129278840546078,28.12199586723269
3594,-10.130294977299823,28.096067700738818
3595,-10.1311439030276,28.070184925040554
3596,-10.13183016022291,28.044213417537982
3597,-10.132359964481505,28.018293776066482
3598,-10.132760344958447,27.99232773372451
3599,-10.133030575026687,27.966408545459657
3600,-10.133140603965321,27.940433950450004
